taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,sex,lifeStage,reproductiveCondition,behavior,vitality,occurrenceStatus,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate,minimumDepthInMeters,maximumDepthInMeters
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0423,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0424,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0425,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0426,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0427,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0428,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0429,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0430,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,7,7
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0431,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0432,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0433,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0434,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0435,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0436,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0437,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0438,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0439,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0440,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0441,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0442,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0443,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0444,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0445,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0446,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0447,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0448,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0449,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0450,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0451,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0452,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0453,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0454,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0455,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0456,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0457,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0458,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0459,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000032,2024-05-27_Fish_Underwater Visual Census_0460,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Pomacentrus coelestis,species,霓虹雀鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0461,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0462,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0463,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0464,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0465,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0466,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0467,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0468,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0469,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0470,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0471,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0472,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0473,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0474,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0475,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0476,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0477,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0478,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0479,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0480,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0481,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0482,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0483,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0484,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0485,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0486,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0487,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0488,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0489,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0490,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0491,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0492,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0493,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0494,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0495,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0496,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0497,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0498,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0499,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0500,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0501,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
KL_Fish_0000105,2024-05-27_Fish_Underwater Visual Census_0502,2024/5/27,2024,5,27,,HumanObservation,Asia,Taiwan,棉花嶼周邊海域,Underwater Visual Census,Prionurus scalprum,species,鋸尾鯛,1,,WGS84,122.103454,25.486711,0.000001,100,研海生態顧問股份有限公司,,,,,,,,,,,2024/5/27,6,6
